BOROBOX,BOX_TYPE,LOCATION,ZIP,BOROUGH,COMMUNITYDISTICT,CITYCOUNCIL,LATITUDE,LONGITUDE,Location Point,total_diff
B1103,ERS,COLONIAL RD & 68 ST,11220.0,Brooklyn,BK10,43.0,40.63827883,-74.03089089,POINT (-74.03089089 40.63827883),9965.6270266817
Q5365,BARS,LINDEN BLVD & 191 ST,11412.0,Queens,QN12,27.0,40.69223226,-73.76025993,POINT (-73.76025993 40.69223226),11080.681245406278
B3829,ERS,DWIGHT ST & WOLCOTT ST,11231.0,Brooklyn,BK06,38.0,40.67529934,-74.00992063,POINT (-74.00992063 40.67529934),7749.859404532605
R4765,BARS,RICHARD AVE & BARTOW AVE,10309.0,Staten Island,SI03,51.0,40.5104343,-74.22451919,POINT (-74.22451919 40.5104343),25530.50773400652
Q8889,BARS,120 AVE & 140 ST,11436.0,Queens,QN12,28.0,40.67603552,-73.80102226,POINT (-73.80102226 40.67603552),9454.103697374023
X3972,ERS,MARTHA AVE & E 239 ST,10470.0,Bronx,BX12,11.0,40.90056416,-73.86534556,POINT (-73.86534556 40.90056416),13067.802669416871
B3473,ERS,CROPSEY AVE & BAY 32 ST,11214.0,Brooklyn,BK11,43.0,40.59618337,-73.99738547,POINT (-73.99738547 40.59618337),10200.558384296768
M1061,ERS,2 AVE & E 75 ST,10021.0,Manhattan,MN08,4.0,40.77075326,-73.95694113,POINT (-73.95694113 40.77075326),6472.35780585865
Q8637,ERS,116 AVE & BEDELL ST,11434.0,Queens,QN12,28.0,40.68664833,-73.78470545,POINT (-73.78470545 40.68664833),9993.371013493259
B3049,ERS,AVENUE L & E 34 ST,11210.0,Brooklyn,BK18,45.0,40.62241077,-73.94218938,POINT (-73.94218938 40.62241077),7396.980299509555
Q6771,BARS,80 AVE & 256 ST,11004.0,Queens,QN13,23.0,40.74408479,-73.71472641,POINT (-73.71472641 40.74408479),13710.128575205252
B0706,ERS,MORGAN AVE & FLUSHING AVE,11206.0,Brooklyn,BK04,34.0,40.70377233,-73.93115534,POINT (-73.93115534 40.70377233),5198.3162925335155
B0597,ERS,COLUMBIA ST & CARROLL ST,11231.0,Brooklyn,BK06,39.0,40.68304803,-74.00365534,POINT (-74.00365534 40.68304803),7311.2861861421325
Q3135,ERS,N/S QUEENS BLVD AT YELLOWSTONE BLVD,11375.0,Queens,QN06,29.0,40.72318153,-73.84666786,POINT (-73.84666786 40.72318153),7501.382237792683
Q3858,BARS,56 AVE & 223 ST,11364.0,Queens,QN11,23.0,40.75382729,-73.75678817,POINT (-73.75678817 40.75382729),11800.307630724023
M1567,ERS,ST NICHOLAS AVE & W 136 ST,10031.0,Manhattan,MN09,9.0,40.81785551,-73.94766641,POINT (-73.94766641 40.81785551),7703.461285761858
B0210,ERS,S 4 ST & BERRY ST,11211.0,Brooklyn,BK01,34.0,40.71245949,-73.96446261,POINT (-73.96446261 40.71245949),5727.166948313646
Q8630,ERS,115 AVE & 155 ST,11434.0,Queens,QN12,28.0,40.68558339,-73.7910444,POINT (-73.7910444 40.68558339),9721.605651854108
R2023,BARS,HUNTER AVE & NUGENT AVE,10306.0,Staten Island,SI02,50.0,40.57604719,-74.09335651,POINT (-74.09335651 40.57604719),15734.45911213311
Q5857,ERS,137 AVE & 218 ST,11413.0,Queens,QN13,31.0,40.67598247,-73.75345964,POINT (-73.75345964 40.67598247),11646.938290560862
Q4788,ERS,MERRICK BLVD & 89 AVE,11432.0,Queens,QN12,27.0,40.7080499,-73.7954256,POINT (-73.7954256 40.7080499),9433.827794170884
B3763,ERS,RIVERDALE AVE & AMBOY ST,11212.0,Brooklyn,BK16,42.0,40.6604554,-73.91229257,POINT (-73.91229257 40.6604554),6095.050161408342
R3146,BARS,CANNON AVE & GLEN ST/OVFD,10314.0,Staten Island,SI02,50.0,40.59395824,-74.19181617,POINT (-74.19181617 40.59395824),19743.995621362872
X2381,ERS,3 AVE & E 163 ST,10456.0,Bronx,BX03,17.0,40.82406664,-73.90870859,POINT (-73.90870859 40.82406664),8135.295798240957
Q4719,BARS,SE CORNER MERRICK BLVD & ANDERSON RD,11434.0,Queens,QN12,27.0,40.68131209,-73.76467325,POINT (-73.76467325 40.68131209),11007.46491789426
Q7494,BARS,25 AVE & 42 ST,11103.0,Queens,QN01,22.0,40.76720385,-73.91008816,POINT (-73.91008816 40.76720385),6339.828123776591
Q2941,BARS,E SVC RD WHITESTONE XWAY & 28 RD,11354.0,Queens,QN07,20.0,40.77248942,-73.8304324,POINT (-73.8304324 40.77248942),9017.234056561992
X4116,ERS,E 177 ST W OF ST JOSEPHS WAY,10465.0,Bronx,BX10,13.0,40.82772243,-73.8357551,POINT (-73.8357551 40.82772243),10603.73570033905
R0551,ERS,CASTLETON AVE & CLOVE RD,10310.0,Staten Island,SI01,49.0,40.6338587,-74.12595666,POINT (-74.12595666 40.6338587),14742.558058231278
Q8662,BARS,119 RD & LONG ST,11434.0,Queens,QN12,28.0,40.68121898,-73.7832137,POINT (-73.7832137 40.68121898),10142.229707792583
Q8856,ERS,LINDEN BLVD & 146 ST,11435.0,Queens,QN12,28.0,40.68535946,-73.79722522,POINT (-73.79722522 40.68535946),9453.980738764389
Q8932,ERS,158 AVE & 87 ST,11414.0,Queens,QN10,32.0,40.66004346,-73.84588884,POINT (-73.84588884 40.66004346),8106.53986275524
Q9795,BARS,69 AVE & 222 ST,11364.0,Queens,QN11,23.0,40.74376172,-73.75307953,POINT (-73.75307953 40.74376172),11801.752138031601
Q6993,BARS,NORTHERN BLVD & 219 ST,11361.0,Queens,QN11,19.0,40.76124692,-73.76292755,POINT (-73.76292755 40.76124692),11668.70622057616
Q4297,ERS,ELIOT AVE & 77 PL,11379.0,Queens,QN05,30.0,40.72388045,-73.88163409,POINT (-73.88163409 40.72388045),6310.053455850811
R4720,ERS,ADMIRALTY LOOP & COMMODORE DR S,10309.0,Staten Island,SI03,51.0,40.51412389,-74.20137772,POINT (-74.20137772 40.51412389),24183.098817340706
B1802,ERS,BLAKE AVE & ATKINS AVE,11208.0,Brooklyn,BK05,42.0,40.67032708,-73.87794991,POINT (-73.87794991 40.67032708),6688.76072188346
B3210,ERS,AVENUE R & E 31 ST,11234.0,Brooklyn,BK18,46.0,40.61068531,-73.93857912,POINT (-73.93857912 40.61068531),7873.511648989311
Q7208,BARS,49 AVE & 27 ST,11101.0,Queens,QN02,26.0,40.7411814,-73.94228314,POINT (-73.94228314 40.7411814),5599.41540519711
B2254,ERS,FARRAGUT RD & E 96 ST,11236.0,Brooklyn,BK18,46.0,40.64611617,-73.90477577,POINT (-73.90477577 40.64611617),6764.757864451174
R0192,ERS,KISSEL AVE & WALNUT ST,10310.0,Staten Island,SI01,49.0,40.63972954,-74.10559659,POINT (-74.10559659 40.63972954),13508.394922147885
B0978,ERS,WASHINGTON AVE & ST MARKS AVE,11238.0,Brooklyn,BK08,35.0,40.67752631,-73.96370854,POINT (-73.96370854 40.67752631),5909.231897226041
B3738,ERS,AVENUE D & E 38 ST,11203.0,Brooklyn,BK17,45.0,40.64142339,-73.9408486,POINT (-73.9408486 40.64142339),6601.405349463042
Q6092,ERS,97 AVE & 134 ST,11419.0,Queens,QN09,28.0,40.69467984,-73.81427537,POINT (-73.81427537 40.69467984),8641.190459957725
X2757,ERS,INWOOD AVE & W CLARKE PL,10452.0,Bronx,BX04,16.0,40.83871429,-73.9199738,POINT (-73.9199738 40.83871429),8614.100962669481
Q7039,BARS,CLINTON AVE & HAMILTON PL,11378.0,Queens,QN05,30.0,40.72542405,-73.89950733,POINT (-73.89950733 40.72542405),5844.217349128218
Q4638,ERS,METROPOLITAN AVE & WOODHAVEN BLVD,11374.0,Queens,QN05,30.0,40.71184506,-73.85975933,POINT (-73.85975933 40.71184506),6924.689746655961
B1056,ERS,ROGERS AVE & LINCOLN RD,11225.0,Brooklyn,BK09,40.0,40.6613878,-73.95361543,POINT (-73.95361543 40.6613878),6077.7706345826855
Q7368,BARS,37 AVE & 11 ST,11106.0,Queens,QN01,26.0,40.75976182,-73.94081047,POINT (-73.94081047 40.75976182),5929.193121167918
Q4928,BARS,ROCKAWAY BLVD & 127 ST,11420.0,Queens,QN10,28.0,40.6751976,-73.8107742,POINT (-73.8107742 40.6751976),9060.146680885247
Q6911,BARS,NORTHERN BLVD & 168 ST,11358.0,Queens,QN07,19.0,40.75907103,-73.7985016,POINT (-73.7985016 40.75907103),9989.220304951901
B0724,BARS,ST NICHOLAS AVE & TROUTMAN ST,11237.0,Brooklyn,BK04,34.0,40.70765242,-73.92176577,POINT (-73.92176577 40.70765242),5278.040936033407
R3691,ERS,WAINWRIGHT AVE & BARLOW AVE,10312.0,Staten Island,SI03,51.0,40.5567146,-74.17111133,POINT (-74.17111133 40.5567146),20527.73115992723
X3949,ERS,RIVERDALE AVE & W 261 ST,10471.0,Bronx,BX08,11.0,40.9101289,-73.90321502,POINT (-73.90321502 40.9101289),12447.747501467922
Q4694,ERS,LINDEN BLVD & MERRICK BLVD,11433.0,Queens,QN12,27.0,40.69165057,-73.77919839,POINT (-73.77919839 40.69165057),10194.01460278824
X2229,ERS,CAULDWELL AVE & E 149 ST,10455.0,Bronx,BX01,17.0,40.81362092,-73.91094779,POINT (-73.91094779 40.81362092),7655.643686152017
M0188,ERS,GREENE ST & CANAL ST,10013.0,Manhattan,MN01,1.0,40.72037709,-74.00325955,POINT (-74.00325955 40.72037709),7254.56018328974
B2066,ERS,GLENMORE AVE & LINWOOD ST,11208.0,Brooklyn,BK05,37.0,40.67512935,-73.88290767,POINT (-73.88290767 40.67512935),6423.896756653001
Q7516,BARS,27 AVE & 1 ST,11102.0,Queens,QN01,22.0,40.77559838,-73.93615172,POINT (-73.93615172 40.77559838),6306.472849838494
Q3240,ERS,62 RD & YELLOWSTONE BLVD,11375.0,Queens,QN06,29.0,40.73564747,-73.8535794,POINT (-73.8535794 40.73564747),7407.196423888732
X2289,ERS,PROSPECT AVE & E 156 ST,10455.0,Bronx,BX01,17.0,40.81736979,-73.90257859,POINT (-73.90257859 40.81736979),7991.755411539401
Q7288,ERS,QUEENS BLVD & 44 ST,11104.0,Queens,QN02,26.0,40.74360875,-73.92039337,POINT (-73.92039337 40.74360875),5690.698638051432
Q4944,ERS,KISSENA BLVD & JEWEL AVE/VAN ARSDALE AVE,11367.0,Queens,QN08,24.0,40.73217781,-73.81476292,POINT (-73.81476292 40.73217781),8851.586798820483
R3853,BARS,HYLAN BLVD & ARMSTRONG AVE,10308.0,Staten Island,SI03,51.0,40.53770106,-74.15001069,POINT (-74.15001069 40.53770106),20432.570306290043
B3773,ERS,FRIEL PL & E 8 ST,11218.0,Brooklyn,BK12,39.0,40.64711231,-73.97252698,POINT (-73.97252698 40.64711231),7104.583648338641
M1435,ERS,AMSTERDAM AVE & W 121 ST,10027.0,Manhattan,MN09,7.0,40.81000852,-73.95872688,POINT (-73.95872688 40.81000852),7626.4308423022585
M0757,ERS,MADISON AVE & E 39 ST,10016.0,Manhattan,MN06,4.0,40.7509051,-73.98067345,POINT (-73.98067345 40.7509051),6741.188050724308
X3936,ERS,LIEBIG AVE & W 259 ST,10471.0,Bronx,BX08,11.0,40.90656821,-73.90216051,POINT (-73.90216051 40.90656821),12294.26027244379
M1320,ERS,PARK AVE & E 108 ST,10029.0,Manhattan,MN11,8.0,40.79423413,-73.94694777,POINT (-73.94694777 40.79423413),6913.251662695158
B0801,ERS,MYRTLE AVE & PALMETTO ST,11237.0,Queens,BK04,34.0,40.69953211,-73.9110349,POINT (-73.9110349 40.69953211),5417.221727417841
B1014,ERS,TROY AVE & EASTERN PWAY,11213.0,Brooklyn,BK09,35.0,40.6688204,-73.93658962,POINT (-73.93658962 40.6688204),5635.949435797042
M1190,ERS,FDR DR & E 90 ST,10128.0,Manhattan,MN08,5.0,40.77758403,-73.94297918,POINT (-73.94297918 40.77758403),6405.942766479714
B2226,ERS,PAERDEGAT AVENUE N & PAERDEGAT 15 ST,11236.0,Brooklyn,BK18,46.0,40.626737,-73.90160582,POINT (-73.90160582 40.626737),7619.924600812906
Q3272,ERS,47 AVE & 111 ST,11368.0,Queens,,21.0,40.74749683,-73.85360568,POINT (-73.85360568 40.74749683),7585.150115738263
M0602,ERS,9 AVE & W 22 ST,10011.0,Manhattan,MN04,3.0,40.74582636,-74.00181131,POINT (-74.00181131 40.74582636),7527.607590078153
B1621,ERS,RALPH AVE & PROSPECT PL,11233.0,Brooklyn,BK08,41.0,40.67279163,-73.92221444,POINT (-73.92221444 40.67279163),5609.197471146077
M0459,ERS,AVENUE D & E 12 ST,10009.0,Manhattan,MN03,2.0,40.72610885,-73.97426943,POINT (-73.97426943 40.72610885),6158.138073353416
X4752,ERS,CROTONA PK N & PROSPECT AVE,10457.0,Bronx,BX06,17.0,40.84104964,-73.89216816,POINT (-73.89216816 40.84104964),9310.645762837723
M0469,ERS,AVE B & E 14 ST,10009.0,Manhattan,MN03,2.0,40.72943306,-73.97802698,POINT (-73.97802698 40.72943306),6324.931535032661
X4419,ERS,GIVAN AVE & BRUNER AVE,10469.0,Bronx,BX12,12.0,40.87634546,-73.84007036,POINT (-73.84007036 40.87634546),12771.094123627927
Q7894,BARS,37 AVE & JUNCTION BLVD,11372.0,Queens,QN03,21.0,40.75154469,-73.87084216,POINT (-73.87084216 40.75154469),7057.118963020231
R0446,BARS,NORWOOD AVE & TALBOT PL,10304.0,Staten Island,SI01,49.0,40.62027974,-74.07504881,POINT (-74.07504881 40.62027974),12833.901959875975
Q4443,BARS,KALMIA AVE OPP 156 ST,11355.0,Queens,QN07,20.0,40.75277375,-73.81067495,POINT (-73.81067495 40.75277375),9341.318903107074
X2747,ERS,FULTON AVE & E 170 ST,10456.0,Bronx,BX03,16.0,40.83462212,-73.90185606,POINT (-73.90185606 40.83462212),8762.687882452461
Q6836,BARS,115 RD & 222 ST,11411.0,Queens,QN13,27.0,40.69794981,-73.7366517,POINT (-73.7366517 40.69794981),12196.12014120089
Q3028,BARS,48 ST VICINITY OF MIDTOW0N XWAY,11377.0,Queens,QN02,26.0,40.73910053,-73.91848309,POINT (-73.91848309 40.73910053),5645.30750285761
R1786,BARS,WHEELER AVE & SOUTH GANNON AVE,10314.0,Staten Island,SI02,49.0,40.60781067,-74.13091084,POINT (-74.13091084 40.60781067),16097.35320023942
B3968,ERS,N/S WORTMAN AVE 270' W OF SCHENCK AVE,11207.0,Brooklyn,BK05,42.0,40.65807032,-73.88270174,POINT (-73.88270174 40.65807032),6911.530263467583
M1678,ERS,ST NICHOLAS AVE & W 159 ST,10032.0,Manhattan,MN12,10.0,40.83378667,-73.94036011,POINT (-73.94036011 40.83378667),8306.394987418864
R4751,ERS,LATOURETTE ST & S GOFF AVE,10309.0,Staten Island,SI03,51.0,40.5217639,-74.21169979,POINT (-74.21169979 40.5217639),24317.90977127406
Q5407,BARS,104 AVE & 217 ST,11429.0,Queens,QN13,27.0,40.71225917,-73.7411549,POINT (-73.7411549 40.71225917),12010.861820323404
Q4440,ERS,SANFORD AVE & 160 ST,11358.0,Queens,QN07,20.0,40.76061539,-73.80584005,POINT (-73.80584005 40.76061539),9711.117002303628
Q5204,ERS,LINDEN BLVD & 130 ST,11420.0,Queens,QN10,28.0,40.68127442,-73.81161709,POINT (-73.81161709 40.68127442),8907.03917732052
Q2901,BARS,S/S FLUSHING AVE & 56 ST,11378.0,Queens,QN05,30.0,40.71629221,-73.91132146,POINT (-73.91132146 40.71629221),5485.539419580554
Q4144,ERS,78 AVE & 64 PL,11385.0,Queens,QN05,30.0,40.69734792,-73.89079665,POINT (-73.89079665 40.69734792),5910.976928844904
Q1357,ERS,BEACH CHANNEL DR & BEACH 102 ST,11694.0,Queens,QN14,32.0,40.58562986,-73.82404311,POINT (-73.82404311 40.58562986),12044.457137277828
R0169,ERS,BRENTWOOD AVE & SPRINGHILL AVE,10301.0,Staten Island,SI01,49.0,40.63762193,-74.10273067,POINT (-74.10273067 40.63762193),13452.646653209045
Q1221,ERS,NORTON AVE & BEACH 46 ST,11691.0,Queens,QN14,31.0,40.59806914,-73.77762968,POINT (-73.77762968 40.59806914),13459.446090375775
Q7657,BARS,ASTORIA BLVD N & 72 ST,11370.0,Queens,QN01,22.0,40.76705646,-73.89693209,POINT (-73.89693209 40.76705646),6644.375879687174
R2079,BARS,FREMONT AVE & CLAWSON ST,10306.0,Staten Island,SI02,50.0,40.57712549,-74.10608202,POINT (-74.10608202 40.57712549),16301.806698883558
R4256,BARS,HAROLD AVE & HYLAN BLVD,10312.0,Staten Island,SI03,51.0,40.5286641,-74.16304559,POINT (-74.16304559 40.5286641),21532.262513929454
B2660,ERS,4 AVE & 58 ST,11220.0,Brooklyn,BK07,38.0,40.64198736,-74.01723502,POINT (-74.01723502 40.64198736),9171.172050164005
Q8924,ERS,157 AVE & 92 ST,11414.0,Queens,QN10,32.0,40.66237842,-73.84169262,POINT (-73.84169262 40.66237842),8187.993178348465
Q5189,ERS,JUNIPER BLVD S & 70 ST,11379.0,Queens,QN05,30.0,40.71714356,-73.88504359,POINT (-73.88504359 40.71714356),6144.498431810588
B3160,ERS,AVENUE I & E 57 ST,11234.0,Brooklyn,BK18,46.0,40.63092726,-73.92136606,POINT (-73.92136606 40.63092726),7083.900032796252
M0987,ERS,LEXINGTON AVE & E 67 ST,10021.0,Manhattan,MN08,4.0,40.76723437,-73.96453121,POINT (-73.96453121 40.76723437),6589.9302793073875
B1294,ERS,19 ST & GOWANUS CANAL,11232.0,Brooklyn,BK07,38.0,40.66620042,-73.9985947,POINT (-73.9985947 40.66620042),7456.264445101571
X3326,ERS,CAMBRELENG AVE & E 187 ST,10458.0,Bronx,BX06,15.0,40.85449821,-73.88542106,POINT (-73.88542106 40.85449821),10135.272053167144
Q9893,BARS,JAMAICA AVE & 251 ST,,,,,40.72675993,-73.71407556,POINT (-73.71407556 40.72675993),13502.842781493224
B1773,ERS,NEW LOTS AVE & JEROME ST,11207.0,Brooklyn,BK05,42.0,40.66560554,-73.88468595,POINT (-73.88468595 40.66560554),6615.31028136138
B0245,BARS,MAUJER ST & LEONARD ST,11206.0,Brooklyn,BK01,34.0,40.71058776,-73.9471046,POINT (-73.9471046 40.71058776),5317.903459708828
X4322,ERS,ST THERESA AVE & MULFORD AVE,10461.0,Bronx,BX10,13.0,40.8496135,-73.83490151,POINT (-73.83490151 40.8496135),11653.603455382596
Q0174,BARS,JFK - R/O HANGER 9 RAMP,11430.0,Queens,JFK,28.0,40.65357627,-73.80375805,POINT (-73.80375805 40.65357627),9993.374632411611
Q4025,ERS,WYCKOFF AVE & COOPER AVE,11385.0,Queens,QN05,34.0,40.69335294,-73.90040229,POINT (-73.90040229 40.69335294),5689.003080461105
X2674,ERS,SEWARD AVE & COMMONWEALTH AVE,10473.0,Bronx,BX09,18.0,40.8188746,-73.86523688,POINT (-73.86523688 40.8188746),9142.782456360135
R2574,ERS,SOUTH AVE & TRAVIS AVE/OVFD,10314.0,Staten Island,SI02,50.0,40.60253053,-74.18409467,POINT (-74.18409467 40.60253053),18972.686774506627
X2397,ERS,MORRIS AVE & E 164 ST,10456.0,Bronx,BX04,16.0,40.82838948,-73.9169058,POINT (-73.9169058 40.82838948),8180.312347298709
R3899,ERS,AMBOY RD & RICHMOND AVE,10312.0,Staten Island,SI03,51.0,40.54330116,-74.16423141,POINT (-74.16423141 40.54330116),20856.817328864934
X4801,ERS,BARKER AVE & THWAITES PL,10467.0,Bronx,BX11,15.0,40.8588694,-73.86951669,POINT (-73.86951669 40.8588694),10845.680745187236
B0042,BARS,MANHATTAN AVE & GREENPOINT AVE,11222.0,Brooklyn,BK01,33.0,40.73019746,-73.9542452,POINT (-73.9542452 40.73019746),5644.966548792385
R0734,ERS,DERBY COURT & HAUGHTWOUT AVE,10302.0,Staten Island,SI01,49.0,40.6276623,-74.1323665,POINT (-74.1323665 40.6276623),15314.5846372107
Q5657,BARS,114 DR & FRANCIS LEWIS BLVD,11411.0,Queens,QN12,27.0,40.70023943,-73.74804074,POINT (-73.74804074 40.70023943),11630.170158078481
X2639,ERS,LACOMBE AVE & LELAND AVE,10473.0,Bronx,BX09,18.0,40.81536214,-73.85958131,POINT (-73.85958131 40.81536214),9197.465249847695
Q2809,ERS,147 AVE & 259 ST,11422.0,Queens,QN13,31.0,40.65743413,-73.72952047,POINT (-73.72952047 40.65743413),13347.718050519117
R4064,ERS,NIPPON AVE & EDGEGROVE AVE,10312.0,Staten Island,SI03,51.0,40.53786488,-74.19191197,POINT (-74.19191197 40.53786488),22516.161185521658
B1373,ERS,COLUMBIA ST 160' SO OF VERONA ST,11231.0,Brooklyn,BK06,38.0,40.67719352,-74.00649163,POINT (-74.00649163 40.67719352),7549.894832947334
Q5333,BARS,JAMAICA AVE & 189 ST,11423.0,Queens,QN12,23.0,40.71135387,-73.77006801,POINT (-73.77006801 40.71135387),10611.538456908114
Q5112,ERS,70 AVE & OTTO RD AT 65 ST,11385.0,Queens,QN05,30.0,40.70381641,-73.89105317,POINT (-73.89105317 40.70381641),5898.847711057811
R3458,BARS,DURANT AVE & KEEGANS LA,10308.0,Staten Island,SI03,51.0,40.55106951,-74.13947888,POINT (-74.13947888 40.55106951),19242.20079269564
Q6051,ERS,103 AVE & 123 ST,11419.0,Queens,QN10,28.0,40.68883823,-73.82189347,POINT (-73.82189347 40.68883823),8384.936353408608
M1512,ERS,8 AVE & W 129 ST,10027.0,Manhattan,MN10,9.0,40.8127265,-73.94930104,POINT (-73.94930104 40.8127265),7526.914083772608
B1501,ERS,CHURCH AVE & MC DONALD AVE,11218.0,Brooklyn,BK12,39.0,40.64279621,-73.9794423,POINT (-73.9794423 40.64279621),7497.788031354759
M1681,ERS,AMSTERDAM AVE & W 160 ST,10032.0,Manhattan,MN12,7.0,40.83473137,-73.94066429,POINT (-73.94066429 40.83473137),8352.47500680528
R1767,BARS,PURDY AVE & INGRAM AVE,10314.0,Staten Island,SI01,50.0,40.61006746,-74.13605639,POINT (-74.13605639 40.61006746),16251.873994318126
B2490,ERS,NEWKIRK AVE & WESTMINSTER RD,11230.0,Brooklyn,BK14,40.0,40.63426594,-73.96595081,POINT (-73.96595081 40.63426594),7407.440306017799
X2186,ERS,BROOK AVE & E 143 ST,10454.0,Bronx,BX01,8.0,40.81100132,-73.91722606,POINT (-73.91722606 40.81100132),7454.895888861036
Q2243,ERS,97 AVE & 148 ST,11435.0,Queens,QN12,28.0,40.69785772,-73.80416015,POINT (-73.80416015 40.69785772),9045.957441595534
R4865,ERS,HYLAN BLVD & MAIN ST,10307.0,Staten Island,SI03,51.0,40.50411601,-74.24520114,POINT (-74.24520114 40.50411601),26886.496784202187
B3430,ERS,86 ST & W 10 ST,11223.0,Brooklyn,BK13,47.0,40.59413693,-73.98093723,POINT (-73.98093723 40.59413693),9628.763698494588
R4240,ERS,AMBOY RD & ARDEN AVE,10312.0,Staten Island,SI03,51.0,40.54009795,-74.16896304,POINT (-74.16896304 40.54009795),21253.691460195256
Q5244,BARS,91 AVE & 181 ST,11432.0,Queens,QN12,27.0,40.7098014,-73.78024038,POINT (-73.78024038 40.7098014),10125.907375264153
B1568,ERS,ROGERS AVE & LENOX RD,11226.0,Brooklyn,BK17,40.0,40.65397822,-73.95282364,POINT (-73.95282364 40.65397822),6310.82638026305
X3370,ERS,WEBSTER AVE & E FORDHAM RD,10458.0,Bronx,BX05,15.0,40.86170059,-73.89138023,POINT (-73.89138023 40.86170059),10323.051963993224
Q6154,BARS,46 AVE & CLEARVIEW XWAY E SVC RD,11361.0,Queens,QN11,19.0,40.7561767,-73.77590102,POINT (-73.77590102 40.7561767),10943.382089432273
R0918,ERS,WILLOW RD W & DIXON AVE,10303.0,Staten Island,SI01,49.0,40.62782411,-74.14593545,POINT (-74.14593545 40.62782411),15977.823030940192
Q7552,BARS,23 AVE & 37 ST,11105.0,Queens,QN01,22.0,40.77209124,-73.90964449,POINT (-73.90964449 40.77209124),6475.174953217855
B1968,ERS,COZINE AVE & LINWOOD ST,11208.0,Brooklyn,BK05,42.0,40.6593927,-73.87508777,POINT (-73.87508777 40.6593927),7104.566176639684
Q4381,ERS,IRVING AVE & DECATUR ST,11385.0,Queens,QN05,34.0,40.69284878,-73.90354057,POINT (-73.90354057 40.69284878),5616.829043802444
R4862,ERS,CHELSEA ST & CLERMONT AVE,10307.0,Staten Island,SI03,51.0,40.50179908,-74.24347418,POINT (-74.24347418 40.50179908),26916.126812607265
B0545,ERS,SMITH ST & SACKETT ST,11231.0,Brooklyn,BK06,33.0,40.68227427,-73.99348051,POINT (-73.99348051 40.68227427),6868.137197628776
B1028,ERS,ALBANY AVE & EMPIRE BLVD,11213.0,Brooklyn,BK09,41.0,40.66390389,-73.93992613,POINT (-73.93992613 40.66390389),5793.293817334239
Q6959,BARS,35 AVE & 161 ST,11358.0,Queens,QN07,19.0,40.76550737,-73.8042268,POINT (-73.8042268 40.76550737),9898.982828927203
Q8812,BARS,106 AVE & SUTPHIN BLVD,11435.0,Queens,QN12,28.0,40.69508986,-73.80291207,POINT (-73.80291207 40.69508986),9113.343566127618
B2223,ERS,LINDEN BLVD & BRISTOL ST,11212.0,Brooklyn,BK16,42.0,40.65445716,-73.9087706,POINT (-73.9087706 40.65445716),6366.8872947957525
Q4802,BARS,HILLSIDE AVE & 175 ST,11432.0,Queens,QN12,27.0,40.71181083,-73.78784678,POINT (-73.78784678 40.71181083),9792.142860627206
Q5703,BARS,118 AVE & 190 ST,11412.0,Queens,QN12,27.0,40.69070449,-73.76048566,POINT (-73.76048566 40.69070449),11083.84729612889
Q5944,ERS,BROOKVILLE BLVD & 152 AVE,11422.0,Queens,QN13,31.0,40.64635241,-73.74457175,POINT (-73.74457175 40.64635241),13003.944031816492
Q9496,ERS,60 AVE & 153 ST,11355.0,Queens,QN07,20.0,40.74061654,-73.81720481,POINT (-73.81720481 40.74061654),8869.143881236265
Q5348,BARS,110 AVE & 209 PL,11429.0,Queens,QN13,27.0,40.7071483,-73.74750426,POINT (-73.74750426 40.7071483),11669.900387762518
X2117,ERS,E 133 ST & FEISS BLVD/WALNUT AVE,10454.0,Bronx,BX01,17.0,40.7998276,-73.9115908,POINT (-73.9115908 40.7998276),7191.5669898312235
R8719,ERS,W SHORE XWAY N/B 150' S VICTORY BLVD,10314.0,Staten Island,SI02,50.0,40.58920891,-74.19310259,POINT (-74.19310259 40.58920891),20031.41149037121
R2678,BARS,ADELAIDE AVE & LEEDS ST,10306.0,Staten Island,SI03,50.0,40.56221834,-74.12547645,POINT (-74.12547645 40.56221834),17994.002741108998
M1493,ERS,BROADWAY & W 125 ST\KING BLVD,10027.0,Manhattan,MN09,7.0,40.81569079,-73.95829447,POINT (-73.95829447 40.81569079),7829.72921312182
Q8563,ERS,PARK LANE S & WOODHAVEN BLVD,11421.0,Queens,,30.0,40.69755711,-73.85277239,POINT (-73.85277239 40.69755711),7143.841221442643
Q2802,ERS,149 RD & 259 ST,11422.0,Queens,QN13,31.0,40.65224181,-73.72966386,POINT (-73.72966386 40.65224181),13523.53493284656
Q4143,ERS,78 AVE & 62 ST,11385.0,Queens,QN05,30.0,40.69693406,-73.89259642,POINT (-73.89259642 40.69693406),5864.783658455727
X2549,ERS,WESTCHESTER AVE & FAILE ST,10459.0,Bronx,BX02,17.0,40.82579964,-73.88971081,POINT (-73.88971081 40.82579964),8680.434456318198
Q5093,ERS,BAISLEY BLVD 300' E OF 119 RD,11434.0,Queens,QN12,27.0,40.68641022,-73.76816686,POINT (-73.76816686 40.68641022),10766.196889725803
Q7876,ERS,37 AVE & 81 ST,11372.0,Queens,QN03,21.0,40.74965115,-73.88524099,POINT (-73.88524099 40.74965115),6573.141338175117
